judge,artist,song,vote
D42,邱比,叶柏,0
D42,邱比,柔黄,0
D42,郁可唯,路过人间,0
D42,郑宜农,千千万万,0
D42,陈家麟Whle,Pluto,1
D42,陈楚生,趋光号,0
D42,陈珊妮/吕士轩,成为一个厉害的普通人,0
D42,鬼卞,佳人,0
D42,魏如萱,Ophelia,0
D42,魏如萱,彼个所在,0
D42,魏如萱/岑宁儿,星期三或礼拜三,0
D42,鹿晗,夜的尽头,0
D42,鲁向卉,嘲笑孤单,0
D42,麦浚龙/黎明,忘记和记,0
D42,黎忘年,宝石,0
D42,3unshine,巴拉,0
D43,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,1
D43,9m88,爱情雨,0
D43,9m88/Leo王,最高品质静悄悄(Airplane Mode),3
D43,Atta Girl,九月,0
D43,deca joins,雾,0
D43,Dusty Bottle,You Don't Know Me,0
D43,Fill Lake,"Be not afeard, the isle is full of noises",0
D43,Happy Birdy,大球滚动,0
D43,Ice Paper,鸦雀无声,0
D43,J.Sheon,输情歌,3
D43,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D43,Matt Force,告别,0
D43,Nerve Passeger,中环留念,0
D43,per se,庆祝无意义,0
D43,SoulFa,R.U.M.O.R.S,0
D43,イルカポリス 海豚刑警,安平之光,0
D43,丁世光,你的家,0
D43,丁世光,月食,0
D43,丁世光/叶喜儿,低潮期,0
D43,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D43,不优雅,停在空中,0
D43,尹吾,我承认,0
D43,九连真人,莫欺少年穷,0
D43,五条人,匈奴王,0
D43,伍佰&China Blue,让水倒流,0
D43,佛跳墙,关你屁事,0
D43,佛跳墙,无名氏,0
D43,傻子与白痴,5:10a.m.,0
D43,傻子与白痴,夜长梦少,0
D43,傻子与白痴,象牙舟,0
D43,全家福合唱团,感恩节,0
D43,全家福合唱团,爱上福利社,0
D43,凹与山/李漫,一切好事都会发生,0
D43,刘柏辛,Manta,2
D43,卢凯彤,光,0
D43,卢凯彤,光之外,0
D43,卢凯彤,圆谎,0
D43,发光曲线,无限引擎,0
D43,发光曲线,灰烬霓虹,0
D43,发光曲线,荒野星,0
D43,右侧合流,躲猫猫,0
D43,吉克隽逸,Looking for Trouble,1
D43,吴建京,灰沙燕,0
D43,吴林峰,下一束光,0
D43,吴青峰,Outsider,1
D43,吴青峰,水仙花之死,0
D43,告五人,爱人错过,0
D43,周华健,少年,0
D43,唐汉霄/周深,末日飞船,0
D43,好妹妹,云野,0
D43,安溥 anpu,ZOEA,2
D43,宋念宇,默念你,0
D43,宝石Gem,野狼Disco,0
D43,宫阁,夕阳·日落,3
D43,家家/方大同,在家里,4
D43,巧克力工厂Chocolate Factory,大肚子飞行员,0
D43,张艺兴,honey,0
D43,方皓玟,人话,0
D43,方皓玟,愿,0
D43,无妄合作社,在围城时与你失散,0
D43,曾轶可,雌雄同体,0
D43,曾轶可,水的记忆,0
D43,李亮辰,渡河,0
D43,李靖筠,第三颗行星,0
D43,杨乃文,在爱和你之间,0
D43,杨乃文/许钧,不再,0
D43,林二汶,最后的信仰,0
D43,林俊杰,将故事写成我们,0
D43,林宥嘉,别让我走远,0
D43,梁静茹,太阳如常升起 I,0
D43,梁静茹,我好吗,2
D43,椅子乐团,城市潜水,0
D43,橘子海,夏日漱石,0
D43,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D43,海朋森,草莓,0
D43,灭火器,双城记,0
D43,焦迈奇,我的名字,1
D43,焦迈奇,松鼠,2
D43,爱是唯一,Darling,0
D43,爱是唯一,Sunshine,0
D43,王若琳,我只在乎你,0
D43,王诗安,太空农场,2
D43,白纸扇,东莞,0
D43,百合花,一枝草,0
D43,祁紫檀,这世上美的事物总让人心碎,0
D43,粉红A,香港香港,0
D43,自闭电台,寻找小羊,0
D43,脏手指,滥情三部曲,0
D43,苏紫旭&The Paramecia,爱的匕首,0
D43,苏紫旭&The Paramecia,当年星,0
D43,苏紫旭&The Paramecia,混乱之子,0
D43,茄子蛋,孤独的人我们一起出发,0
D43,莫宰羊,健康快乐,0
D43,落日飞车,我是一只鱼,0
D43,落日飞车,Vanilla,0
D43,蔡旻佑/艾怡良,伎俩,0
D43,袁娅维,我爱,2
D43,袁娅维,来,0
D43,裘德,颁奖的时候我要缺席,0
D43,许廷铿,十,0
D43,谢安琪,773312,0
D43,路嘉欣,落落大方,0
D43,还潮,舟宿渡夏目漱石,0
D43,邓小巧,精神喂饲,0
D43,邓紫棋,句号,0
D43,邱比,叶柏,0
D43,邱比,柔黄,0
D43,郁可唯,路过人间,0
D43,郑宜农,千千万万,0
D43,陈家麟Whle,Pluto,0
D43,陈楚生,趋光号,0
D43,陈珊妮/吕士轩,成为一个厉害的普通人,1
D43,鬼卞,佳人,0
D43,魏如萱,Ophelia,0
D43,魏如萱,彼个所在,5
D43,魏如萱/岑宁儿,星期三或礼拜三,1
D43,鹿晗,夜的尽头,0
D43,鲁向卉,嘲笑孤单,0
D43,麦浚龙/黎明,忘记和记,0
D43,黎忘年,宝石,0
D43,3unshine,巴拉,0
D44,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,3
D44,9m88,爱情雨,0
D44,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D44,Atta Girl,九月,0
D44,deca joins,雾,0
D44,Dusty Bottle,You Don't Know Me,0
D44,Fill Lake,"Be not afeard, the isle is full of noises",0
D44,Happy Birdy,大球滚动,0
D44,Ice Paper,鸦雀无声,0
D44,J.Sheon,输情歌,0
D44,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D44,Matt Force,告别,0
D44,Nerve Passeger,中环留念,0
D44,per se,庆祝无意义,0
D44,SoulFa,R.U.M.O.R.S,3
D44,イルカポリス 海豚刑警,安平之光,0
D44,丁世光,你的家,3
D44,丁世光,月食,2
D44,丁世光/叶喜儿,低潮期,1
D44,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D44,不优雅,停在空中,0
D44,尹吾,我承认,0
D44,九连真人,莫欺少年穷,1
D44,五条人,匈奴王,0
D44,伍佰&China Blue,让水倒流,0
D44,佛跳墙,关你屁事,0
D44,佛跳墙,无名氏,0
D44,傻子与白痴,5:10a.m.,3
D44,傻子与白痴,夜长梦少,0
D44,傻子与白痴,象牙舟,0
D44,全家福合唱团,感恩节,0
D44,全家福合唱团,爱上福利社,0
D44,凹与山/李漫,一切好事都会发生,0
D44,刘柏辛,Manta,3
D44,卢凯彤,光,0
D44,卢凯彤,光之外,0
D44,卢凯彤,圆谎,0
D44,发光曲线,无限引擎,0
D44,发光曲线,灰烬霓虹,0
D44,发光曲线,荒野星,0
D44,右侧合流,躲猫猫,0
D44,吉克隽逸,Looking for Trouble,0
D44,吴建京,灰沙燕,0
D44,吴林峰,下一束光,0
D44,吴青峰,Outsider,2
D44,吴青峰,水仙花之死,3
D44,告五人,爱人错过,0
D44,周华健,少年,0
D44,唐汉霄/周深,末日飞船,3
D44,好妹妹,云野,0
D44,安溥 anpu,ZOEA,0
D44,宋念宇,默念你,0
D44,宝石Gem,野狼Disco,0
D44,宫阁,夕阳·日落,0
D44,家家/方大同,在家里,0
D44,巧克力工厂Chocolate Factory,大肚子飞行员,0
D44,张艺兴,honey,0
D44,方皓玟,人话,0
D44,方皓玟,愿,0
D44,无妄合作社,在围城时与你失散,0
D44,曾轶可,雌雄同体,0
D44,曾轶可,水的记忆,0
D44,李亮辰,渡河,0
D44,李靖筠,第三颗行星,0
D44,杨乃文,在爱和你之间,0
D44,杨乃文/许钧,不再,0
D44,林二汶,最后的信仰,0
D44,林俊杰,将故事写成我们,0
D44,林宥嘉,别让我走远,0
D44,梁静茹,太阳如常升起 I,1
D44,梁静茹,我好吗,0
D44,椅子乐团,城市潜水,0
D44,橘子海,夏日漱石,0
D44,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,2
D44,海朋森,草莓,0
D44,灭火器,双城记,0
D44,焦迈奇,我的名字,0
D44,焦迈奇,松鼠,0
D44,爱是唯一,Darling,0
D44,爱是唯一,Sunshine,0
D44,王若琳,我只在乎你,0
D44,王诗安,太空农场,0
D44,白纸扇,东莞,0
D44,百合花,一枝草,0
D44,祁紫檀,这世上美的事物总让人心碎,0
D44,粉红A,香港香港,0
D44,自闭电台,寻找小羊,0
D44,脏手指,滥情三部曲,0
D44,苏紫旭&The Paramecia,爱的匕首,2
D44,苏紫旭&The Paramecia,当年星,0
D44,苏紫旭&The Paramecia,混乱之子,0
D44,茄子蛋,孤独的人我们一起出发,0
D44,莫宰羊,健康快乐,1
D44,落日飞车,我是一只鱼,0
D44,落日飞车,Vanilla,2
D44,蔡旻佑/艾怡良,伎俩,0
D44,袁娅维,我爱,0
D44,袁娅维,来,0
D44,裘德,颁奖的时候我要缺席,3
D44,许廷铿,十,0
D44,谢安琪,773312,0
D44,路嘉欣,落落大方,0
D44,还潮,舟宿渡夏目漱石,0
D44,邓小巧,精神喂饲,0
D44,邓紫棋,句号,0
D44,邱比,叶柏,0
D44,邱比,柔黄,0
D44,郁可唯,路过人间,0
D44,郑宜农,千千万万,0
D44,陈家麟Whle,Pluto,0
D44,陈楚生,趋光号,0
D44,陈珊妮/吕士轩,成为一个厉害的普通人,0
D44,鬼卞,佳人,0
D44,魏如萱,Ophelia,0
D44,魏如萱,彼个所在,0
D44,魏如萱/岑宁儿,星期三或礼拜三,2
D44,鹿晗,夜的尽头,0
D44,鲁向卉,嘲笑孤单,0
D44,麦浚龙/黎明,忘记和记,0
D44,黎忘年,宝石,0
D44,3unshine,巴拉,0
D45,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D45,9m88,爱情雨,0
D45,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D45,Atta Girl,九月,0
D45,deca joins,雾,0
D45,Dusty Bottle,You Don't Know Me,0
D45,Fill Lake,"Be not afeard, the isle is full of noises",0
D45,Happy Birdy,大球滚动,0
D45,Ice Paper,鸦雀无声,0
D45,J.Sheon,输情歌,3
D45,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D45,Matt Force,告别,0
D45,Nerve Passeger,中环留念,1
D45,per se,庆祝无意义,0
D45,SoulFa,R.U.M.O.R.S,1
D45,イルカポリス 海豚刑警,安平之光,0
D45,丁世光,你的家,0
D45,丁世光,月食,0
D45,丁世光/叶喜儿,低潮期,0
D45,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D45,不优雅,停在空中,0
D45,尹吾,我承认,0
D45,九连真人,莫欺少年穷,0
D45,五条人,匈奴王,0
D45,伍佰&China Blue,让水倒流,0
D45,佛跳墙,关你屁事,0
D45,佛跳墙,无名氏,0
D45,傻子与白痴,5:10a.m.,1
D45,傻子与白痴,夜长梦少,0
D45,傻子与白痴,象牙舟,0
D45,全家福合唱团,感恩节,0
D45,全家福合唱团,爱上福利社,0
D45,凹与山/李漫,一切好事都会发生,0
D45,刘柏辛,Manta,0
D45,卢凯彤,光,0
D45,卢凯彤,光之外,0
D45,卢凯彤,圆谎,0
D45,发光曲线,无限引擎,0
D45,发光曲线,灰烬霓虹,0
D45,发光曲线,荒野星,0
D45,右侧合流,躲猫猫,0
D45,吉克隽逸,Looking for Trouble,0
D45,吴建京,灰沙燕,0
D45,吴林峰,下一束光,0
D45,吴青峰,Outsider,0
D45,吴青峰,水仙花之死,0
D45,告五人,爱人错过,0
D45,周华健,少年,0
D45,唐汉霄/周深,末日飞船,0
D45,好妹妹,云野,0
D45,安溥 anpu,ZOEA,0
D45,宋念宇,默念你,0
D45,宝石Gem,野狼Disco,0
D45,宫阁,夕阳·日落,1
D45,家家/方大同,在家里,0
D45,巧克力工厂Chocolate Factory,大肚子飞行员,0
D45,张艺兴,honey,0
D45,方皓玟,人话,0
D45,方皓玟,愿,0
D45,无妄合作社,在围城时与你失散,0
D45,曾轶可,雌雄同体,0
D45,曾轶可,水的记忆,0
D45,李亮辰,渡河,0
D45,李靖筠,第三颗行星,0
D45,杨乃文,在爱和你之间,0
D45,杨乃文/许钧,不再,1
D45,林二汶,最后的信仰,0
D45,林俊杰,将故事写成我们,0
D45,林宥嘉,别让我走远,0
D45,梁静茹,太阳如常升起 I,0
D45,梁静茹,我好吗,0
D45,椅子乐团,城市潜水,0
D45,橘子海,夏日漱石,1
D45,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D45,海朋森,草莓,0
D45,灭火器,双城记,0
D45,焦迈奇,我的名字,0
D45,焦迈奇,松鼠,0
D45,爱是唯一,Darling,0
D45,爱是唯一,Sunshine,0
D45,王若琳,我只在乎你,0
D45,王诗安,太空农场,1
D45,白纸扇,东莞,0
D45,百合花,一枝草,0
D45,祁紫檀,这世上美的事物总让人心碎,0
D45,粉红A,香港香港,0
D45,自闭电台,寻找小羊,0
D45,脏手指,滥情三部曲,0
D45,苏紫旭&The Paramecia,爱的匕首,9
D45,苏紫旭&The Paramecia,当年星,0
D45,苏紫旭&The Paramecia,混乱之子,0
D45,茄子蛋,孤独的人我们一起出发,0
D45,莫宰羊,健康快乐,0
D45,落日飞车,我是一只鱼,0
D45,落日飞车,Vanilla,0
D45,蔡旻佑/艾怡良,伎俩,0
D45,袁娅维,我爱,0
D45,袁娅维,来,0
D45,裘德,颁奖的时候我要缺席,0
D45,许廷铿,十,0
D45,谢安琪,773312,0
D45,路嘉欣,落落大方,0
D45,还潮,舟宿渡夏目漱石,0
D45,邓小巧,精神喂饲,0
D45,邓紫棋,句号,0
D45,邱比,叶柏,1
D45,邱比,柔黄,0
D45,郁可唯,路过人间,1
D45,郑宜农,千千万万,0
D45,陈家麟Whle,Pluto,0
D45,陈楚生,趋光号,0
D45,陈珊妮/吕士轩,成为一个厉害的普通人,0
D45,鬼卞,佳人,0
D45,魏如萱,Ophelia,1
D45,魏如萱,彼个所在,0
D45,魏如萱/岑宁儿,星期三或礼拜三,0
D45,鹿晗,夜的尽头,0
D45,鲁向卉,嘲笑孤单,0
D45,麦浚龙/黎明,忘记和记,0
D45,黎忘年,宝石,0
D45,3unshine,巴拉,0
D46,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D46,9m88,爱情雨,0
D46,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D46,Atta Girl,九月,0
D46,deca joins,雾,0
D46,Dusty Bottle,You Don't Know Me,0
D46,Fill Lake,"Be not afeard, the isle is full of noises",0
D46,Happy Birdy,大球滚动,0
D46,Ice Paper,鸦雀无声,0
D46,J.Sheon,输情歌,0
D46,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D46,Matt Force,告别,0
D46,Nerve Passeger,中环留念,0
D46,per se,庆祝无意义,0
D46,SoulFa,R.U.M.O.R.S,0
D46,イルカポリス 海豚刑警,安平之光,0
D46,丁世光,你的家,0
D46,丁世光,月食,0
D46,丁世光/叶喜儿,低潮期,0
D46,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D46,不优雅,停在空中,2
D46,尹吾,我承认,0
D46,九连真人,莫欺少年穷,2
D46,五条人,匈奴王,0
D46,伍佰&China Blue,让水倒流,1
D46,佛跳墙,关你屁事,0
D46,佛跳墙,无名氏,0
D46,傻子与白痴,5:10a.m.,0
D46,傻子与白痴,夜长梦少,0
D46,傻子与白痴,象牙舟,0
D46,全家福合唱团,感恩节,1
D46,全家福合唱团,爱上福利社,0
D46,凹与山/李漫,一切好事都会发生,0
D46,刘柏辛,Manta,0
D46,卢凯彤,光,0
D46,卢凯彤,光之外,0
D46,卢凯彤,圆谎,0
D46,发光曲线,无限引擎,4
D46,发光曲线,灰烬霓虹,3
D46,发光曲线,荒野星,3
D46,右侧合流,躲猫猫,0
D46,吉克隽逸,Looking for Trouble,0
D46,吴建京,灰沙燕,0
D46,吴林峰,下一束光,0
D46,吴青峰,Outsider,0
D46,吴青峰,水仙花之死,0
D46,告五人,爱人错过,0
D46,周华健,少年,0
D46,唐汉霄/周深,末日飞船,0
D46,好妹妹,云野,0
D46,安溥 anpu,ZOEA,0
D46,宋念宇,默念你,0
D46,宝石Gem,野狼Disco,0
D46,宫阁,夕阳·日落,0
D46,家家/方大同,在家里,0
D46,巧克力工厂Chocolate Factory,大肚子飞行员,2
D46,张艺兴,honey,0
D46,方皓玟,人话,0
D46,方皓玟,愿,0
D46,无妄合作社,在围城时与你失散,0
D46,曾轶可,雌雄同体,0
D46,曾轶可,水的记忆,0
D46,李亮辰,渡河,2
D46,李靖筠,第三颗行星,0
D46,杨乃文,在爱和你之间,0
D46,杨乃文/许钧,不再,0
D46,林二汶,最后的信仰,0
D46,林俊杰,将故事写成我们,0
D46,林宥嘉,别让我走远,0
D46,梁静茹,太阳如常升起 I,0
D46,梁静茹,我好吗,0
D46,椅子乐团,城市潜水,1
D46,橘子海,夏日漱石,2
D46,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,1
D46,海朋森,草莓,1
D46,灭火器,双城记,0
D46,焦迈奇,我的名字,0
D46,焦迈奇,松鼠,0
D46,爱是唯一,Darling,0
D46,爱是唯一,Sunshine,0
D46,王若琳,我只在乎你,0
D46,王诗安,太空农场,0
D46,白纸扇,东莞,1
D46,百合花,一枝草,0
D46,祁紫檀,这世上美的事物总让人心碎,0
D46,粉红A,香港香港,0
D46,自闭电台,寻找小羊,0
D46,脏手指,滥情三部曲,1
D46,苏紫旭&The Paramecia,爱的匕首,1
D46,苏紫旭&The Paramecia,当年星,3
D46,苏紫旭&The Paramecia,混乱之子,3
D46,茄子蛋,孤独的人我们一起出发,0
D46,莫宰羊,健康快乐,0
D46,落日飞车,我是一只鱼,1
D46,落日飞车,Vanilla,1
D46,蔡旻佑/艾怡良,伎俩,0
D46,袁娅维,我爱,0
D46,袁娅维,来,0
D46,裘德,颁奖的时候我要缺席,0
D46,许廷铿,十,0
D46,谢安琪,773312,0
D46,路嘉欣,落落大方,0
D46,还潮,舟宿渡夏目漱石,1
D46,邓小巧,精神喂饲,0
D46,邓紫棋,句号,0
D46,邱比,叶柏,0
D46,邱比,柔黄,0
D46,郁可唯,路过人间,0
D46,郑宜农,千千万万,0
D46,陈家麟Whle,Pluto,0
D46,陈楚生,趋光号,0
D46,陈珊妮/吕士轩,成为一个厉害的普通人,0
D46,鬼卞,佳人,0
D46,魏如萱,Ophelia,0
D46,魏如萱,彼个所在,0
D46,魏如萱/岑宁儿,星期三或礼拜三,0
D46,鹿晗,夜的尽头,0
D46,鲁向卉,嘲笑孤单,0
D46,麦浚龙/黎明,忘记和记,0
D46,黎忘年,宝石,0
D46,3unshine,巴拉,0
D47,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D47,9m88,爱情雨,0
D47,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D47,Atta Girl,九月,0
D47,deca joins,雾,0
D47,Dusty Bottle,You Don't Know Me,0
D47,Fill Lake,"Be not afeard, the isle is full of noises",0
D47,Happy Birdy,大球滚动,0
D47,Ice Paper,鸦雀无声,0
D47,J.Sheon,输情歌,0
D47,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D47,Matt Force,告别,0
D47,Nerve Passeger,中环留念,1
D47,per se,庆祝无意义,0
D47,SoulFa,R.U.M.O.R.S,0
D47,イルカポリス 海豚刑警,安平之光,0
D47,丁世光,你的家,0
D47,丁世光,月食,0
D47,丁世光/叶喜儿,低潮期,0
D47,上海彩虹室内合唱团,我有一个装满星星的口袋,2
D47,不优雅,停在空中,0
D47,尹吾,我承认,0
D47,九连真人,莫欺少年穷,3
D47,五条人,匈奴王,0
D47,伍佰&China Blue,让水倒流,0
D47,佛跳墙,关你屁事,0
D47,佛跳墙,无名氏,0
D47,傻子与白痴,5:10a.m.,3
D47,傻子与白痴,夜长梦少,0
D47,傻子与白痴,象牙舟,0
D47,全家福合唱团,感恩节,0
D47,全家福合唱团,爱上福利社,0
D47,凹与山/李漫,一切好事都会发生,0
D47,刘柏辛,Manta,0
D47,卢凯彤,光,0
D47,卢凯彤,光之外,0
D47,卢凯彤,圆谎,0
D47,发光曲线,无限引擎,0
D47,发光曲线,灰烬霓虹,0
D47,发光曲线,荒野星,0
D47,右侧合流,躲猫猫,1
D47,吉克隽逸,Looking for Trouble,0
D47,吴建京,灰沙燕,0
D47,吴林峰,下一束光,0
D47,吴青峰,Outsider,0
D47,吴青峰,水仙花之死,0
D47,告五人,爱人错过,0
D47,周华健,少年,0
D47,唐汉霄/周深,末日飞船,0
D47,好妹妹,云野,2
D47,安溥 anpu,ZOEA,0
D47,宋念宇,默念你,0
D47,宝石Gem,野狼Disco,0
D47,宫阁,夕阳·日落,0
D47,家家/方大同,在家里,0
D47,巧克力工厂Chocolate Factory,大肚子飞行员,0
D47,张艺兴,honey,0
D47,方皓玟,人话,0
D47,方皓玟,愿,0
D47,无妄合作社,在围城时与你失散,0
D47,曾轶可,雌雄同体,0
D47,曾轶可,水的记忆,0
D47,李亮辰,渡河,0
D47,李靖筠,第三颗行星,0
D47,杨乃文,在爱和你之间,0
D47,杨乃文/许钧,不再,0
D47,林二汶,最后的信仰,0
D47,林俊杰,将故事写成我们,0
D47,林宥嘉,别让我走远,0
D47,梁静茹,太阳如常升起 I,0
D47,梁静茹,我好吗,0
D47,椅子乐团,城市潜水,2
D47,橘子海,夏日漱石,2
D47,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D47,海朋森,草莓,0
D47,灭火器,双城记,0
D47,焦迈奇,我的名字,0
D47,焦迈奇,松鼠,2
D47,爱是唯一,Darling,0
D47,爱是唯一,Sunshine,0
D47,王若琳,我只在乎你,0
D47,王诗安,太空农场,3
D47,白纸扇,东莞,0
D47,百合花,一枝草,0
D47,祁紫檀,这世上美的事物总让人心碎,0
D47,粉红A,香港香港,0
D47,自闭电台,寻找小羊,0
D47,脏手指,滥情三部曲,0
D47,苏紫旭&The Paramecia,爱的匕首,0
D47,苏紫旭&The Paramecia,当年星,0
D47,苏紫旭&The Paramecia,混乱之子,0
D47,茄子蛋,孤独的人我们一起出发,0
D47,莫宰羊,健康快乐,0
D47,落日飞车,我是一只鱼,0
D47,落日飞车,Vanilla,0
D47,蔡旻佑/艾怡良,伎俩,0
D47,袁娅维,我爱,0
D47,袁娅维,来,0
D47,裘德,颁奖的时候我要缺席,0
D47,许廷铿,十,0
D47,谢安琪,773312,0
D47,路嘉欣,落落大方,0
D47,还潮,舟宿渡夏目漱石,0
D47,邓小巧,精神喂饲,0
D47,邓紫棋,句号,0
D47,邱比,叶柏,0
D47,邱比,柔黄,0
D47,郁可唯,路过人间,0
D47,郑宜农,千千万万,0
D47,陈家麟Whle,Pluto,0
D47,陈楚生,趋光号,0
D47,陈珊妮/吕士轩,成为一个厉害的普通人,0
D47,鬼卞,佳人,2
D47,魏如萱,Ophelia,0
D47,魏如萱,彼个所在,0
D47,魏如萱/岑宁儿,星期三或礼拜三,0
D47,鹿晗,夜的尽头,0
D47,鲁向卉,嘲笑孤单,0
D47,麦浚龙/黎明,忘记和记,0
D47,黎忘年,宝石,0
D47,3unshine,巴拉,0
D48,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D48,9m88,爱情雨,0
D48,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D48,Atta Girl,九月,0
D48,deca joins,雾,0
D48,Dusty Bottle,You Don't Know Me,0
D48,Fill Lake,"Be not afeard, the isle is full of noises",0
D48,Happy Birdy,大球滚动,0
D48,Ice Paper,鸦雀无声,0
D48,J.Sheon,输情歌,0
D48,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D48,Matt Force,告别,0
D48,Nerve Passeger,中环留念,0
D48,per se,庆祝无意义,0
D48,SoulFa,R.U.M.O.R.S,0
D48,イルカポリス 海豚刑警,安平之光,0
D48,丁世光,你的家,0
D48,丁世光,月食,0
D48,丁世光/叶喜儿,低潮期,0
D48,上海彩虹室内合唱团,我有一个装满星星的口袋,2
D48,不优雅,停在空中,0
D48,尹吾,我承认,0
D48,九连真人,莫欺少年穷,4
D48,五条人,匈奴王,4
D48,伍佰&China Blue,让水倒流,0
D48,佛跳墙,关你屁事,0
D48,佛跳墙,无名氏,0
D48,傻子与白痴,5:10a.m.,1
D48,傻子与白痴,夜长梦少,0
D48,傻子与白痴,象牙舟,0
D48,全家福合唱团,感恩节,0
D48,全家福合唱团,爱上福利社,0
D48,凹与山/李漫,一切好事都会发生,0
D48,刘柏辛,Manta,1
D48,卢凯彤,光,0
D48,卢凯彤,光之外,2
D48,卢凯彤,圆谎,0
D48,发光曲线,无限引擎,0
D48,发光曲线,灰烬霓虹,0
D48,发光曲线,荒野星,0
D48,右侧合流,躲猫猫,0
D48,吉克隽逸,Looking for Trouble,0
D48,吴建京,灰沙燕,0
D48,吴林峰,下一束光,0
D48,吴青峰,Outsider,0
D48,吴青峰,水仙花之死,0
D48,告五人,爱人错过,2
D48,周华健,少年,0
D48,唐汉霄/周深,末日飞船,5
D48,好妹妹,云野,0
D48,安溥 anpu,ZOEA,0
D48,宋念宇,默念你,0
D48,宝石Gem,野狼Disco,0
D48,宫阁,夕阳·日落,0
D48,家家/方大同,在家里,0
D48,巧克力工厂Chocolate Factory,大肚子飞行员,0
D48,张艺兴,honey,0
D48,方皓玟,人话,0
D48,方皓玟,愿,0
D48,无妄合作社,在围城时与你失散,0
D48,曾轶可,雌雄同体,0
D48,曾轶可,水的记忆,0
D48,李亮辰,渡河,0
D48,李靖筠,第三颗行星,0
D48,杨乃文,在爱和你之间,0
D48,杨乃文/许钧,不再,0
D48,林二汶,最后的信仰,0
D48,林俊杰,将故事写成我们,0
D48,林宥嘉,别让我走远,0
D48,梁静茹,太阳如常升起 I,0
D48,梁静茹,我好吗,0
D48,椅子乐团,城市潜水,0
D48,橘子海,夏日漱石,1
D48,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D48,海朋森,草莓,2
D48,灭火器,双城记,0
D48,焦迈奇,我的名字,0
D48,焦迈奇,松鼠,0
D48,爱是唯一,Darling,0
D48,爱是唯一,Sunshine,0
D48,王若琳,我只在乎你,2
D48,王诗安,太空农场,0
D48,白纸扇,东莞,0
D48,百合花,一枝草,0
D48,祁紫檀,这世上美的事物总让人心碎,0
D48,粉红A,香港香港,0
D48,自闭电台,寻找小羊,0
D48,脏手指,滥情三部曲,2
D48,苏紫旭&The Paramecia,爱的匕首,0
D48,苏紫旭&The Paramecia,当年星,0
D48,苏紫旭&The Paramecia,混乱之子,0
D48,茄子蛋,孤独的人我们一起出发,0
D48,莫宰羊,健康快乐,0
D48,落日飞车,我是一只鱼,0
D48,落日飞车,Vanilla,2
D48,蔡旻佑/艾怡良,伎俩,0
D48,袁娅维,我爱,0
D48,袁娅维,来,1
D48,裘德,颁奖的时候我要缺席,0
D48,许廷铿,十,0
D48,谢安琪,773312,0
D48,路嘉欣,落落大方,0
D48,还潮,舟宿渡夏目漱石,0
D48,邓小巧,精神喂饲,0
D48,邓紫棋,句号,0
D48,邱比,叶柏,0
D48,邱比,柔黄,0
D48,郁可唯,路过人间,0
D48,郑宜农,千千万万,0
D48,陈家麟Whle,Pluto,0
D48,陈楚生,趋光号,0
D48,陈珊妮/吕士轩,成为一个厉害的普通人,0
D48,鬼卞,佳人,2
D48,魏如萱,Ophelia,0
D48,魏如萱,彼个所在,0
D48,魏如萱/岑宁儿,星期三或礼拜三,0
